Date,City,Temp_Max,Temp_Min,Temp_Avg,Humidity,Rainfall_mm,Wind_Speed_kmh,Weather_Condition,Season
2022-04-05,Chennai,40.8,32.0,37.7,68.9,0.0,14.6,Hot,Summer
2022-04-05,Kolkata,42.0,30.8,35.6,75.6,0.0,17.8,Hot,Summer
2022-04-06,Hyderabad,39.6,27.4,33.2,51.0,0.0,8.2,Hot,Summer
2022-04-06,Delhi,43.5,36.3,40.1,58.6,2.3,8.5,Hot,Summer
2022-04-06,Mumbai,39.5,30.0,35.1,71.5,0.0,17.0,Hot,Summer
2022-04-06,Bangalore,34.6,23.6,28.3,50.0,0.0,7.6,Partly Cloudy,Summer
2022-04-06,Chennai,42.9,32.0,37.4,67.3,0.0,6.7,Hot,Summer
2022-04-06,Kolkata,39.7,29.7,34.8,76.0,0.0,15.7,Hot,Summer
2022-04-07,Hyderabad,38.4,28.8,34.2,42.4,0.0,10.8,Hot,Summer
2022-04-07,Delhi,38.3,30.4,34.8,31.9,0.0,7.7,Hot,Summer
2022-04-07,Mumbai,44.3,33.1,37.5,70.8,2.6,10.5,Hot,Summer
2022-04-07,Bangalore,34.1,24.6,28.8,73.8,2.5,13.0,Clear,Summer
2022-04-07,Chennai,41.4,34.4,38.1,65.6,0.0,6.9,Hot,Summer
2022-04-07,Kolkata,40.3,30.5,34.4,79.3,0.0,11.3,Hot,Summer
2022-04-08,Hyderabad,41.5,32.0,36.6,46.2,0.1,10.6,Hot,Summer
2022-04-08,Delhi,39.1,32.4,35.5,34.9,0.0,10.6,Hot,Summer
2022-04-08,Mumbai,42.6,33.1,36.5,68.2,0.0,5.7,Hot,Summer
2022-04-08,Bangalore,37.0,29.1,32.9,61.3,0.0,11.1,Sunny,Summer
2022-04-08,Chennai,42.9,34.0,37.9,66.8,0.0,15.8,Hot,Summer
2022-04-08,Kolkata,37.6,28.0,32.5,64.2,0.0,12.5,Clear,Summer
2022-04-09,Hyderabad,38.2,28.8,32.4,48.2,0.0,6.5,Hot,Summer
2022-04-09,Delhi,40.2,31.4,36.6,54.7,0.0,9.2,Hot,Summer
2022-04-09,Mumbai,42.1,32.7,37.5,65.6,0.0,17.0,Hot,Summer
2022-04-09,Bangalore,39.1,28.4,32.3,73.5,0.0,16.7,Hot,Summer
2022-04-09,Chennai,43.0,33.1,36.4,73.7,0.0,11.3,Hot,Summer
2022-04-09,Kolkata,38.9,29.0,34.4,63.6,0.0,13.0,Hot,Summer
2022-04-10,Hyderabad,41.1,32.1,35.3,43.5,0.0,6.1,Hot,Summer
2022-04-10,Delhi,45.6,36.6,40.3,33.9,0.0,12.6,Hot,Summer
2022-04-10,Mumbai,41.5,32.5,35.7,77.1,0.0,8.8,Hot,Summer
2022-04-10,Bangalore,34.6,26.2,30.5,62.8,0.0,7.4,Clear,Summer
2022-04-10,Chennai,40.2,29.1,35.0,81.8,0.0,7.7,Cloudy,Summer
2022-04-10,Kolkata,42.5,32.7,36.6,64.7,0.0,17.0,Hot,Summer
2022-04-11,Hyderabad,38.9,28.0,33.6,56.9,0.0,12.4,Hot,Summer
2022-04-11,Delhi,42.6,34.2,37.3,57.7,0.0,11.7,Hot,Summer
2022-04-11,Mumbai,41.0,31.9,37.0,65.1,0.0,11.8,Hot,Summer
2022-04-11,Bangalore,33.1,24.8,29.1,58.7,0.0,17.2,Partly Cloudy,Summer
2022-04-11,Chennai,41.1,31.2,34.8,63.3,0.0,7.9,Hot,Summer
2022-04-11,Kolkata,38.8,31.8,35.6,68.8,0.0,11.5,Hot,Summer
2022-04-12,Hyderabad,40.9,29.8,35.8,65.8,0.0,6.3,Hot,Summer
2022-04-12,Delhi,40.4,31.7,36.3,37.1,0.0,7.7,Hot,Summer
2022-04-12,Mumbai,41.6,32.1,36.0,61.3,0.0,15.3,Hot,Summer
2022-04-12,Bangalore,36.4,24.9,30.2,49.0,0.0,15.8,Sunny,Summer
2022-04-12,Chennai,38.2,31.5,35.1,83.3,0.0,10.3,Cloudy,Summer
2022-04-12,Kolkata,40.8,32.3,36.7,74.8,0.0,12.0,Hot,Summer
2022-04-13,Hyderabad,40.4,30.2,34.4,46.2,0.0,9.4,Hot,Summer
2022-04-13,Delhi,45.2,33.0,38.6,41.0,0.0,7.1,Hot,Summer
2022-04-13,Mumbai,41.5,30.4,35.4,83.6,0.0,6.1,Cloudy,Summer
2022-04-13,Bangalore,35.7,24.6,30.3,67.2,0.0,12.4,Sunny,Summer
2022-04-13,Chennai,39.5,30.3,34.2,69.3,0.0,17.2,Hot,Summer
2022-04-13,Kolkata,38.7,27.1,32.3,73.6,0.0,12.7,Hot,Summer
2022-04-14,Hyderabad,41.8,31.5,36.1,43.0,0.3,14.4,Hot,Summer
2022-04-14,Delhi,42.6,32.7,36.7,52.7,0.0,10.8,Hot,Summer
2022-04-14,Mumbai,40.4,30.4,36.0,77.8,0.0,11.4,Hot,Summer
2022-04-14,Bangalore,38.7,27.6,33.0,55.7,0.0,5.9,Hot,Summer
2022-04-14,Chennai,44.8,33.3,38.8,80.7,0.0,13.7,Cloudy,Summer
2022-04-14,Kolkata,39.5,29.6,34.3,62.8,0.0,13.8,Hot,Summer
2022-04-15,Hyderabad,41.3,31.0,36.7,65.8,0.0,13.0,Hot,Summer
2022-04-15,Delhi,38.9,29.9,33.7,55.8,0.2,17.1,Hot,Summer
2022-04-15,Mumbai,42.8,30.3,35.8,74.5,0.0,15.9,Hot,Summer
2022-04-15,Bangalore,34.0,24.8,29.4,45.5,0.0,16.5,Sunny,Summer
2022-04-15,Chennai,44.9,33.0,38.6,65.2,0.0,9.0,Hot,Summer
2022-04-15,Kolkata,40.6,28.3,34.3,67.0,0.9,12.5,Hot,Summer
2022-04-16,Hyderabad,40.6,30.3,34.9,56.3,0.0,17.4,Hot,Summer
2022-04-16,Delhi,42.5,33.9,38.6,52.4,0.0,11.6,Hot,Summer
2022-04-16,Mumbai,40.0,28.6,33.9,74.9,0.0,8.6,Hot,Summer
2022-04-16,Bangalore,34.1,27.0,30.1,74.2,0.0,6.3,Sunny,Summer
2022-04-16,Chennai,40.1,29.1,35.1,62.2,0.0,14.1,Hot,Summer
2022-04-16,Kolkata,38.2,27.8,32.8,82.8,0.0,10.6,Cloudy,Summer
2022-04-17,Hyderabad,39.0,27.1,32.5,63.2,0.0,11.6,Hot,Summer
2022-04-17,Delhi,41.8,31.4,36.0,41.4,0.0,13.1,Hot,Summer
2022-04-17,Mumbai,41.0,30.6,34.7,68.4,0.0,7.7,Hot,Summer
2022-04-17,Bangalore,37.5,26.5,31.4,56.2,0.0,6.5,Clear,Summer
2022-04-17,Chennai,40.9,32.0,37.5,74.8,0.0,10.6,Hot,Summer
2022-04-17,Kolkata,39.5,29.5,33.9,57.4,0.2,6.2,Hot,Summer
2022-04-18,Hyderabad,38.8,29.0,34.6,42.6,0.0,10.9,Hot,Summer
2022-04-18,Delhi,38.3,28.8,34.0,33.7,0.0,16.9,Hot,Summer
2022-04-18,Mumbai,41.4,31.4,36.2,87.7,0.0,12.1,Cloudy,Summer
2022-04-18,Bangalore,35.8,25.5,29.8,60.8,0.0,12.2,Sunny,Summer
2022-04-18,Chennai,39.6,30.1,34.2,76.0,0.0,11.0,Hot,Summer
2022-04-18,Kolkata,38.7,29.2,34.0,71.5,0.0,12.4,Hot,Summer
2022-04-19,Hyderabad,42.3,31.3,35.9,46.8,0.0,15.2,Hot,Summer
2022-04-19,Delhi,40.7,33.0,37.5,32.8,0.0,15.0,Hot,Summer
2022-04-19,Mumbai,42.7,33.2,37.8,82.9,0.0,15.8,Cloudy,Summer
2022-04-19,Bangalore,35.3,24.6,30.2,70.3,0.0,17.8,Partly Cloudy,Summer
2022-04-19,Chennai,38.9,31.3,34.4,72.7,0.0,11.1,Hot,Summer
2022-04-19,Kolkata,39.9,31.7,35.4,78.0,0.0,11.4,Hot,Summer
2022-04-20,Hyderabad,39.7,29.9,33.1,50.1,0.0,13.1,Hot,Summer
2022-04-20,Delhi,37.8,29.0,33.6,41.0,0.0,10.0,Sunny,Summer
2022-04-20,Mumbai,38.5,31.1,34.6,86.3,0.0,15.4,Cloudy,Summer
2022-04-20,Bangalore,33.4,23.1,28.9,71.4,0.0,15.8,Partly Cloudy,Summer
2022-04-20,Chennai,42.6,34.9,38.0,79.7,0.0,16.7,Hot,Summer
2022-04-20,Kolkata,37.6,28.6,33.1,81.7,0.0,17.8,Cloudy,Summer
2022-04-21,Hyderabad,38.7,27.6,32.2,53.2,0.0,5.8,Hot,Summer
2022-04-21,Delhi,41.8,33.7,38.4,52.8,0.3,17.8,Hot,Summer
2022-04-21,Mumbai,38.8,29.2,34.0,64.6,0.0,14.0,Hot,Summer
2022-04-21,Bangalore,38.1,27.8,32.5,47.4,0.0,10.5,Hot,Summer
2022-04-21,Chennai,42.3,32.9,38.2,58.2,0.0,11.0,Hot,Summer
2022-04-21,Kolkata,36.8,28.5,33.3,75.1,0.0,17.1,Sunny,Summer
2022-04-22,Hyderabad,40.7,33.6,36.9,49.0,0.0,8.8,Hot,Summer
2022-04-22,Delhi,45.1,37.3,40.5,44.9,0.0,7.0,Hot,Summer
2022-04-22,Mumbai,39.7,28.5,33.2,81.7,0.0,14.0,Cloudy,Summer
2022-04-22,Bangalore,36.9,26.9,32.2,51.0,0.0,9.0,Partly Cloudy,Summer
2022-04-22,Chennai,41.6,32.8,37.9,62.3,0.0,9.8,Hot,Summer
2022-04-22,Kolkata,36.5,29.7,32.8,64.6,0.0,15.2,Clear,Summer
2022-04-23,Hyderabad,38.0,29.2,33.4,44.1,0.0,10.6,Hot,Summer
2022-04-23,Delhi,41.2,31.9,35.9,59.3,0.9,12.0,Hot,Summer
2022-04-23,Mumbai,36.4,27.9,33.3,62.3,0.0,17.3,Sunny,Summer
2022-04-23,Bangalore,37.3,26.8,31.6,67.2,0.0,16.6,Partly Cloudy,Summer
2022-04-23,Chennai,40.7,31.5,35.4,57.4,0.1,13.0,Hot,Summer
2022-04-23,Kolkata,41.2,29.8,34.6,78.5,0.0,14.8,Hot,Summer
2022-04-24,Hyderabad,38.0,27.9,33.6,53.1,0.0,6.9,Hot,Summer
2022-04-24,Delhi,39.5,30.7,36.5,45.2,0.0,9.2,Hot,Summer
2022-04-24,Mumbai,41.7,30.4,36.3,62.3,0.0,15.1,Hot,Summer
2022-04-24,Bangalore,35.3,23.4,29.3,65.5,0.0,14.5,Partly Cloudy,Summer
2022-04-24,Chennai,43.2,32.5,38.2,57.2,0.0,14.5,Hot,Summer
2022-04-24,Kolkata,36.9,28.0,33.3,73.3,0.0,14.1,Clear,Summer
2022-04-25,Hyderabad,37.6,29.2,34.2,54.3,0.0,15.7,Partly Cloudy,Summer
2022-04-25,Delhi,44.2,34.3,37.9,36.4,2.9,5.3,Hot,Summer
2022-04-25,Mumbai,38.9,30.4,34.0,83.7,0.0,7.1,Cloudy,Summer
2022-04-25,Bangalore,31.7,24.0,28.3,72.9,0.0,15.9,Clear,Summer
2022-04-25,Chennai,40.7,30.1,34.2,62.3,0.0,12.4,Hot,Summer
2022-04-25,Kolkata,40.6,29.4,35.2,76.9,0.0,5.0,Hot,Summer
2022-04-26,Hyderabad,38.0,29.7,32.7,43.2,0.0,13.4,Hot,Summer
2022-04-26,Delhi,38.0,29.7,34.7,59.2,0.0,7.2,Hot,Summer
2022-04-26,Mumbai,37.8,30.2,34.7,64.4,0.0,12.7,Clear,Summer
2022-04-26,Bangalore,35.1,26.4,30.6,62.4,0.0,7.9,Sunny,Summer
2022-04-26,Chennai,42.5,32.7,37.6,63.1,0.0,7.6,Hot,Summer
2022-04-26,Kolkata,40.4,30.3,34.6,79.0,0.0,10.9,Hot,Summer
2022-04-27,Hyderabad,43.6,32.9,36.8,57.1,0.0,11.8,Hot,Summer
2022-04-27,Delhi,40.8,31.4,36.0,37.2,0.0,10.9,Hot,Summer
2022-04-27,Mumbai,43.1,31.1,36.6,78.5,0.0,6.9,Hot,Summer
2022-04-27,Bangalore,33.9,23.4,28.8,51.3,0.0,14.3,Clear,Summer
2022-04-27,Chennai,41.4,30.8,36.0,63.7,0.0,15.9,Hot,Summer
2022-04-27,Kolkata,38.8,29.9,33.1,62.0,0.0,15.4,Hot,Summer
2022-04-28,Hyderabad,37.7,28.7,33.6,52.9,0.0,17.9,Sunny,Summer
2022-04-28,Delhi,42.1,32.9,36.8,57.3,0.0,7.3,Hot,Summer
2022-04-28,Mumbai,42.3,31.0,35.7,89.1,0.0,5.6,Cloudy,Summer
2022-04-28,Bangalore,34.2,25.0,29.9,66.4,0.0,14.3,Partly Cloudy,Summer
2022-04-28,Chennai,41.7,30.8,36.4,77.5,2.7,16.2,Hot,Summer
2022-04-28,Kolkata,41.7,31.3,36.2,84.3,0.0,18.0,Cloudy,Summer
2022-04-29,Hyderabad,40.9,31.3,35.8,59.2,0.8,13.6,Hot,Summer
2022-04-29,Delhi,41.6,35.4,38.5,40.2,0.0,9.6,Hot,Summer
2022-04-29,Mumbai,40.9,30.9,34.2,62.2,0.0,9.7,Hot,Summer
2022-04-29,Bangalore,33.6,24.5,30.3,67.5,0.0,11.1,Partly Cloudy,Summer
2022-04-29,Chennai,38.9,30.6,35.8,82.4,0.0,5.1,Cloudy,Summer
2022-04-29,Kolkata,37.0,30.2,33.7,58.1,0.0,12.1,Sunny,Summer
2022-04-30,Hyderabad,36.4,27.8,33.2,43.6,0.0,7.5,Clear,Summer
2022-04-30,Delhi,39.3,30.0,35.7,51.0,0.0,16.0,Hot,Summer
2022-04-30,Mumbai,39.7,29.3,33.2,72.1,0.0,15.9,Hot,Summer
2022-04-30,Bangalore,31.8,25.3,28.7,66.8,0.0,9.7,Sunny,Summer
2022-04-30,Chennai,37.8,30.1,34.3,70.0,0.0,5.1,Partly Cloudy,Summer
2022-04-30,Kolkata,42.8,31.7,36.1,77.9,0.4,17.4,Hot,Summer
2022-05-01,Hyderabad,39.8,30.5,35.5,67.5,0.0,13.1,Hot,Summer
2022-05-01,Delhi,42.1,32.7,38.1,34.6,0.0,10.7,Hot,Summer
2022-05-01,Mumbai,37.5,28.7,33.4,83.2,0.0,16.7,Cloudy,Summer
2022-05-01,Bangalore,33.2,25.6,30.2,58.6,0.0,6.1,Partly Cloudy,Summer
2022-05-01,Chennai,41.9,31.5,36.9,68.2,0.0,14.0,Hot,Summer
2022-05-01,Kolkata,39.0,29.9,34.4,74.5,0.0,15.9,Hot,Summer
2022-05-02,Hyderabad,40.2,30.3,33.9,60.5,0.0,5.4,Hot,Summer
2022-05-02,Delhi,42.1,30.0,35.6,31.3,0.0,15.5,Hot,Summer
2022-05-02,Mumbai,37.6,29.2,33.1,89.7,0.0,12.4,Cloudy,Summer
2022-05-02,Bangalore,35.6,27.5,31.6,47.2,0.0,9.6,Partly Cloudy,Summer
2022-05-02,Chennai,40.6,31.4,36.0,55.5,0.0,13.8,Hot,Summer
2022-05-02,Kolkata,38.4,29.7,34.5,82.2,0.0,14.0,Cloudy,Summer
2022-05-03,Hyderabad,38.6,29.5,35.5,42.7,5.1,14.8,Rainy,Summer
2022-05-03,Delhi,43.8,35.1,38.4,40.8,0.0,17.9,Hot,Summer
2022-05-03,Mumbai,39.6,31.3,35.1,63.6,0.0,5.4,Hot,Summer
2022-05-03,Bangalore,36.0,25.8,30.6,68.4,0.0,11.6,Sunny,Summer
2022-05-03,Chennai,42.8,31.4,36.3,79.7,0.0,16.5,Hot,Summer
2022-05-03,Kolkata,41.8,31.6,35.4,64.5,0.0,13.7,Hot,Summer
2022-05-04,Hyderabad,38.2,31.7,35.1,59.4,0.0,16.6,Hot,Summer
2022-05-04,Delhi,39.4,27.8,32.4,34.0,0.0,13.4,Hot,Summer
2022-05-04,Mumbai,39.1,32.3,36.1,61.6,0.0,8.6,Hot,Summer
2022-05-04,Bangalore,33.8,23.5,28.5,49.3,0.0,12.1,Sunny,Summer
2022-05-04,Chennai,45.1,34.9,38.2,78.4,0.0,10.4,Hot,Summer
2022-05-04,Kolkata,38.8,29.0,33.9,66.1,0.0,16.7,Hot,Summer
2022-05-05,Hyderabad,39.4,29.5,32.9,57.2,0.0,10.7,Hot,Summer
2022-05-05,Delhi,45.2,34.0,38.9,38.5,0.0,9.1,Hot,Summer
2022-05-05,Mumbai,36.3,29.0,33.1,74.6,0.0,12.3,Clear,Summer
2022-05-05,Bangalore,34.1,23.9,28.6,54.1,0.0,7.8,Clear,Summer
2022-05-05,Chennai,37.1,28.6,34.1,76.0,0.0,5.5,Sunny,Summer
2022-05-05,Kolkata,41.9,31.6,35.1,68.9,0.0,11.5,Hot,Summer
2022-05-06,Hyderabad,36.1,27.4,32.8,49.7,0.0,13.3,Partly Cloudy,Summer
2022-05-06,Delhi,39.5,30.8,33.9,31.2,0.0,9.5,Hot,Summer
2022-05-06,Mumbai,40.7,30.9,34.6,82.0,0.0,5.3,Cloudy,Summer
2022-05-06,Bangalore,34.5,24.9,28.7,45.9,0.0,7.9,Sunny,Summer
2022-05-06,Chennai,40.9,30.8,34.2,57.6,0.0,7.7,Hot,Summer
2022-05-06,Kolkata,37.3,28.3,32.8,70.0,0.0,11.0,Clear,Summer
2022-05-07,Hyderabad,39.4,30.1,34.7,65.4,0.0,11.2,Hot,Summer
2022-05-07,Delhi,40.7,30.5,34.5,35.4,0.0,5.6,Hot,Summer
2022-05-07,Mumbai,38.6,30.8,35.1,60.6,0.0,17.6,Hot,Summer
2022-05-07,Bangalore,37.7,26.4,31.3,67.3,0.0,9.4,Sunny,Summer
2022-05-07,Chennai,39.0,30.5,35.5,82.1,0.0,9.4,Cloudy,Summer
2022-05-07,Kolkata,38.1,29.0,32.6,77.6,0.9,8.2,Hot,Summer
2022-05-08,Hyderabad,43.6,31.1,37.0,45.4,0.0,7.5,Hot,Summer
2022-05-08,Delhi,43.4,32.4,37.0,47.0,0.0,16.2,Hot,Summer
2022-05-08,Mumbai,41.7,31.4,37.0,86.3,0.0,10.1,Cloudy,Summer
2022-05-08,Bangalore,35.6,27.5,32.4,49.3,0.0,7.5,Sunny,Summer
2022-05-08,Chennai,40.6,29.6,35.5,79.1,1.0,8.7,Hot,Summer
2022-05-08,Kolkata,40.1,31.8,36.1,67.0,0.4,7.3,Hot,Summer
2022-05-09,Hyderabad,42.5,32.1,36.9,66.8,0.0,17.9,Hot,Summer
2022-05-09,Delhi,42.2,30.9,36.7,52.8,0.0,12.6,Hot,Summer
2022-05-09,Mumbai,42.4,33.8,37.4,86.8,0.0,6.7,Cloudy,Summer
2022-05-09,Bangalore,37.4,26.9,32.5,65.1,0.0,5.1,Clear,Summer
2022-05-09,Chennai,44.8,34.4,38.4,60.8,0.0,10.0,Hot,Summer
2022-05-09,Kolkata,39.6,30.3,36.1,76.2,0.0,17.5,Hot,Summer
2022-05-10,Hyderabad,37.5,30.8,34.5,55.6,0.0,8.4,Clear,Summer
2022-05-10,Delhi,42.9,33.2,38.9,53.0,0.0,15.5,Hot,Summer
2022-05-10,Mumbai,39.7,30.9,34.1,66.9,0.0,11.8,Hot,Summer
2022-05-10,Bangalore,38.4,28.2,31.5,52.4,0.0,7.0,Hot,Summer
2022-05-10,Chennai,44.7,34.4,38.7,77.0,0.0,8.8,Hot,Summer
2022-05-10,Kolkata,39.2,30.3,35.6,72.8,0.7,10.5,Hot,Summer
2022-05-11,Hyderabad,41.9,31.1,36.6,69.3,0.0,5.1,Hot,Summer
2022-05-11,Delhi,42.7,31.9,37.0,33.6,0.0,11.6,Hot,Summer
2022-05-11,Mumbai,39.4,29.8,33.4,60.5,0.0,6.7,Hot,Summer
2022-05-11,Bangalore,35.9,27.3,31.3,73.7,0.0,17.8,Partly Cloudy,Summer
2022-05-11,Chennai,38.0,29.5,34.6,64.6,0.0,9.5,Clear,Summer
2022-05-11,Kolkata,39.7,28.7,33.9,77.9,0.0,8.5,Hot,Summer
2022-05-12,Hyderabad,40.4,31.1,35.6,57.4,0.0,16.6,Hot,Summer
2022-05-12,Delhi,41.4,29.6,35.1,41.8,0.0,10.2,Hot,Summer
2022-05-12,Mumbai,40.0,30.3,34.8,66.7,0.0,13.2,Hot,Summer
2022-05-12,Bangalore,34.7,24.5,29.6,54.4,1.8,6.4,Clear,Summer
2022-05-12,Chennai,37.1,30.6,34.0,65.6,1.7,15.0,Sunny,Summer
2022-05-12,Kolkata,39.0,30.1,34.5,66.4,0.0,17.4,Hot,Summer
2022-05-13,Hyderabad,39.1,29.9,34.6,57.5,0.0,11.2,Hot,Summer
2022-05-13,Delhi,38.3,30.6,35.2,31.7,4.9,11.3,Hot,Summer
2022-05-13,Mumbai,36.5,30.1,33.2,80.6,0.0,7.5,Cloudy,Summer
2022-05-13,Bangalore,35.6,25.1,30.0,61.2,0.0,7.9,Sunny,Summer
2022-05-13,Chennai,43.4,33.8,37.5,64.5,0.0,13.1,Hot,Summer
2022-05-13,Kolkata,40.0,31.1,34.3,83.5,0.0,17.0,Cloudy,Summer
2022-05-14,Hyderabad,37.2,28.0,32.2,64.0,0.3,13.6,Partly Cloudy,Summer
2022-05-14,Delhi,45.8,34.2,38.9,50.8,0.0,10.4,Hot,Summer
2022-05-14,Mumbai,41.1,32.5,36.0,85.8,0.0,13.1,Cloudy,Summer
2022-05-14,Bangalore,37.0,27.8,31.2,58.4,0.0,12.7,Clear,Summer
2022-05-14,Chennai,43.9,35.3,38.4,83.3,0.0,12.0,Cloudy,Summer
2022-05-14,Kolkata,37.4,29.7,33.7,70.0,0.0,7.2,Partly Cloudy,Summer
2022-05-15,Hyderabad,43.0,30.7,36.6,51.6,0.0,13.0,Hot,Summer
2022-05-15,Delhi,42.1,32.4,37.2,58.3,0.0,11.9,Hot,Summer
2022-05-15,Mumbai,37.7,28.0,34.0,88.5,0.0,14.4,Cloudy,Summer
2022-05-15,Bangalore,33.3,24.2,30.2,74.3,0.0,14.6,Sunny,Summer
2022-05-15,Chennai,42.2,34.4,37.6,84.6,0.0,15.7,Cloudy,Summer
2022-05-15,Kolkata,36.5,27.0,32.7,82.2,0.0,8.0,Cloudy,Summer
2022-05-16,Hyderabad,38.8,29.0,32.0,69.6,0.1,10.3,Hot,Summer
2022-05-16,Delhi,42.8,34.6,39.6,52.4,2.6,16.9,Hot,Summer
2022-05-16,Mumbai,39.1,29.8,33.7,83.2,0.0,17.3,Cloudy,Summer
2022-05-16,Bangalore,36.0,26.1,31.1,74.5,0.0,13.6,Partly Cloudy,Summer
2022-05-16,Chennai,43.8,32.6,37.9,63.3,0.0,7.6,Hot,Summer
2022-05-16,Kolkata,37.4,27.5,32.2,69.2,0.0,16.2,Sunny,Summer
2022-05-17,Hyderabad,42.0,30.0,35.9,59.0,0.0,16.2,Hot,Summer
2022-05-17,Delhi,37.7,29.8,34.5,45.0,0.0,7.2,Partly Cloudy,Summer
2022-05-17,Mumbai,42.8,33.7,37.2,71.9,2.5,17.5,Hot,Summer
2022-05-17,Bangalore,36.7,29.5,32.6,48.7,0.0,16.3,Sunny,Summer
2022-05-17,Chennai,41.0,28.3,34.0,74.0,0.0,16.4,Hot,Summer
2022-05-17,Kolkata,39.6,29.1,34.0,74.2,0.0,6.8,Hot,Summer
2022-05-18,Hyderabad,36.9,27.3,32.1,67.2,0.0,17.9,Clear,Summer
2022-05-18,Delhi,44.6,36.8,40.4,55.0,1.2,11.7,Hot,Summer
2022-05-18,Mumbai,39.9,33.3,36.8,71.9,0.0,7.9,Hot,Summer
2022-05-18,Bangalore,36.7,27.1,31.1,51.5,0.0,8.6,Sunny,Summer
2022-05-18,Chennai,44.3,33.6,37.8,78.9,0.0,5.6,Hot,Summer
2022-05-18,Kolkata,40.2,31.4,36.0,59.7,0.0,14.9,Hot,Summer
2022-05-19,Hyderabad,38.3,30.2,33.5,64.4,0.0,8.2,Hot,Summer
2022-05-19,Delhi,42.2,32.5,38.1,39.3,0.0,8.7,Hot,Summer
2022-05-19,Mumbai,41.2,32.2,35.9,84.7,0.0,15.0,Cloudy,Summer
2022-05-19,Bangalore,37.9,26.9,32.9,67.4,0.0,9.0,Sunny,Summer
2022-05-19,Chennai,39.7,30.7,34.9,77.9,0.0,10.0,Hot,Summer
2022-05-19,Kolkata,41.6,31.3,34.6,86.9,1.4,13.3,Cloudy,Summer
2022-05-20,Hyderabad,37.0,27.5,32.7,40.2,0.0,17.2,Sunny,Summer
2022-05-20,Delhi,41.0,30.9,34.1,51.3,0.0,13.1,Hot,Summer
2022-05-20,Mumbai,39.8,31.1,34.3,63.6,0.0,6.4,Hot,Summer
2022-05-20,Bangalore,32.3,24.3,29.1,45.2,0.0,6.9,Clear,Summer
2022-05-20,Chennai,39.2,31.0,35.0,62.1,0.0,17.5,Hot,Summer
2022-05-20,Kolkata,39.0,28.5,34.3,60.1,0.0,8.5,Hot,Summer
2022-05-21,Hyderabad,41.6,32.4,36.3,60.5,0.0,17.4,Hot,Summer
2022-05-21,Delhi,46.3,35.6,39.9,38.3,0.8,11.9,Hot,Summer
2022-05-21,Mumbai,40.0,32.9,36.0,81.5,0.3,13.4,Cloudy,Summer
2022-05-21,Bangalore,33.2,24.4,28.1,71.0,0.0,12.1,Clear,Summer
2022-05-21,Chennai,44.0,33.9,38.0,79.7,0.0,5.7,Hot,Summer
2022-05-21,Kolkata,38.9,28.7,33.2,74.7,0.0,17.1,Hot,Summer
2022-05-22,Hyderabad,40.1,31.8,36.1,50.0,0.0,16.5,Hot,Summer
2022-05-22,Delhi,41.6,35.0,38.6,46.5,0.0,14.6,Hot,Summer
2022-05-22,Mumbai,42.4,32.3,37.6,87.5,0.0,16.3,Cloudy,Summer
2022-05-22,Bangalore,35.2,27.1,30.2,59.3,2.4,10.0,Partly Cloudy,Summer
2022-05-22,Chennai,37.5,29.2,34.3,84.0,0.0,10.2,Cloudy,Summer
2022-05-22,Kolkata,39.9,31.8,36.4,70.1,0.0,13.1,Hot,Summer
2022-05-23,Hyderabad,36.5,28.0,32.1,61.0,0.0,13.4,Partly Cloudy,Summer
2022-05-23,Delhi,38.7,30.6,35.6,31.5,0.0,11.4,Hot,Summer
2022-05-23,Mumbai,41.6,32.8,36.0,67.0,0.0,6.1,Hot,Summer
2022-05-23,Bangalore,37.7,27.6,31.8,57.8,0.0,12.2,Partly Cloudy,Summer
2022-05-23,Chennai,43.3,32.9,38.6,73.7,0.0,13.9,Hot,Summer
2022-05-23,Kolkata,41.9,31.3,35.5,78.9,0.0,8.6,Hot,Summer
2022-05-24,Hyderabad,37.6,30.5,34.0,51.1,0.0,9.7,Partly Cloudy,Summer
2022-05-24,Delhi,37.5,30.9,34.1,55.0,0.0,16.5,Sunny,Summer
2022-05-24,Mumbai,41.4,31.1,36.3,76.5,0.0,10.3,Hot,Summer
2022-05-24,Bangalore,35.6,29.2,32.3,58.0,0.5,7.6,Partly Cloudy,Summer
2022-05-24,Chennai,41.9,32.4,37.3,76.0,0.0,15.0,Hot,Summer
2022-05-24,Kolkata,39.8,31.0,35.2,81.5,0.0,16.6,Cloudy,Summer
2022-05-25,Hyderabad,39.2,28.8,33.4,68.6,0.0,13.8,Hot,Summer
2022-05-25,Delhi,43.0,33.0,36.4,43.4,6.7,9.5,Rainy,Summer
2022-05-25,Mumbai,40.0,33.3,36.6,70.7,0.0,5.2,Hot,Summer
2022-05-25,Bangalore,36.9,28.6,32.4,67.7,0.0,7.7,Sunny,Summer
2022-05-25,Chennai,39.5,31.1,35.2,78.6,0.0,6.0,Hot,Summer
2022-05-25,Kolkata,39.5,29.5,34.5,75.0,0.0,9.6,Hot,Summer
2022-05-26,Hyderabad,38.5,27.1,32.7,54.1,0.0,12.0,Hot,Summer
2022-05-26,Delhi,45.1,33.2,39.0,59.6,0.0,8.2,Hot,Summer
2022-05-26,Mumbai,36.7,28.5,33.5,70.2,0.0,9.6,Partly Cloudy,Summer
